Model,Path Gambar,Nama File,Jumlah Objek,Kelas Unik,Kelas Dominan,Label YOLO Format
Fortuner,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-18_21-10-37/CAMERA_1.jpg,CAMERA_1.jpg,22,"[0, 1, 2, 4, 6, 8, 9, 10, 11, 13, 14, 16, 17, 18, 21, 22, 23, 24, 25, 26, 27, 28]",11,"['11 0.623438 0.688474 0.020086 0.020275', '8 0.595682 0.686592 0.049309 0.083644', '28 0.593586 0.77765 0.020687 0.020757', '21 0.359722 0.55952 0.020382 0.020788', '13 0.568199 0.624994 0.020743 0.020276', '14 0.558174 0.619291 0.021391 0.021263', '24 0.611712 0.773063 0.02042 0.020312', '6 0.532855 0.582518 0.029198 0.034941', '25 0.353965 0.815643 0.019586 0.019445', '26 0.370986 0.720888 0.020009 0.020011', '17 0.507014 0.547114 0.019802 0.019341', '23 0.557101 0.540817 0.01945 0.019882', '4 0.557108 0.855928 0.026935 0.0485', '9 0.584089 0.644292 0.020352 0.019978', '18 0.588621 0.626024 0.020246 0.020891', '22 0.582572 0.605935 0.020283 0.020007', '10 0.574285 0.712856 0.02025 0.02022', '0 0.338693 0.672386 0.020608 0.020848', '2 0.311406 0.607088 0.020185 0.020941', '16 0.419554 0.534932 0.0203 0.020458', '1 0.316182 0.564 0.020474 0.019719', '27 0.550469 0.812759 0.020484 0.020474']"
Innvova,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-19_08-19-10/CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",6,"['6 0.353806 0.717424 0.019703 0.019308', '5 0.345511 0.647803 0.019593 0.019903', '4 0.531885 0.592702 0.028214 0.03175', '7 0.305589 0.689927 0.019767 0.019325', '28 0.557576 0.541505 0.019471 0.019967', '22 0.491565 0.505124 0.019935 0.019784', '9 0.557199 0.628244 0.02003 0.020283', '26 0.368028 0.73257 0.020076 0.020575', '24 0.609915 0.780693 0.019905 0.020768', '0 0.590592 0.688133 0.020383 0.021066', '20 0.346949 0.532641 0.019759 0.020505', '25 0.351323 0.827145 0.019777 0.019801', '13 0.504185 0.557168 0.02019 0.020383', '11 0.356748 0.570827 0.01997 0.020253', '8 0.33184 0.689459 0.045809 0.083455', '27 0.43485 0.505634 0.020131 0.019838', '21 0.42185 0.502601 0.019701 0.020449', '19 0.581387 0.612588 0.020034 0.021183', '16 0.537531 0.679253 0.019564 0.034976', '23 0.569956 0.522271 0.020814 0.020817', '3 0.615378 0.622572 0.020231 0.050385', '12 0.416457 0.546153 0.019751 0.019689', '2 0.553644 0.863314 0.023635 0.040621', '18 0.591748 0.785352 0.020346 0.023829', '10 0.567112 0.632417 0.019214 0.019641', '14 0.586237 0.634839 0.021205 0.020638']"
Fortuner,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-19_07-57-30/CAMERA_1.jpg,CAMERA_1.jpg,23,"[0, 1, 2, 4, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 21, 22, 23, 24, 25, 26, 27, 28]",8,"['8 0.598539 0.6798 0.048023 0.081224', '11 0.626452 0.681485 0.020459 0.020781', '16 0.422449 0.531114 0.020327 0.020409', '21 0.362906 0.555983 0.020819 0.020486', '23 0.558621 0.535589 0.01964 0.020293', '28 0.596455 0.770129 0.019624 0.019621', '1 0.319688 0.561929 0.020319 0.020511', '15 0.360356 0.583336 0.020198 0.020015', '27 0.553748 0.805628 0.020019 0.020107', '24 0.614276 0.7643 0.020152 0.019816', '26 0.374491 0.71603 0.019999 0.019919', '13 0.571537 0.618883 0.019338 0.020286', '22 0.584454 0.601494 0.020174 0.019699', '2 0.31508 0.603265 0.020464 0.020727', '9 0.586545 0.638532 0.019823 0.020587', '0 0.342988 0.667363 0.020519 0.020335', '6 0.536419 0.577406 0.029156 0.034419', '10 0.577702 0.706483 0.020037 0.02026', '14 0.562863 0.614866 0.02055 0.020174', '18 0.590845 0.619374 0.020706 0.020713', '4 0.559116 0.849968 0.026526 0.048166', '17 0.509459 0.542398 0.019438 0.019892', '25 0.358141 0.809577 0.019909 0.01994']"
Fortuner,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-19_01-21-23/CAMERA_1.jpg,CAMERA_1.jpg,22,"[0, 1, 2, 4, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 21, 22, 23, 24, 26, 27, 28]",11,"['11 0.62516 0.680753 0.019929 0.020312', '8 0.597655 0.680269 0.048033 0.0829', '16 0.421868 0.530532 0.019956 0.020195', '15 0.359399 0.585205 0.020213 0.020394', '23 0.557892 0.534365 0.019506 0.019771', '24 0.613448 0.76425 0.020476 0.019633', '10 0.576787 0.705849 0.019639 0.019919', '26 0.373875 0.715195 0.019573 0.019748', '6 0.534919 0.57652 0.028923 0.03334', '22 0.583481 0.600154 0.020022 0.02008', '17 0.508072 0.541735 0.020255 0.020661', '4 0.560308 0.850017 0.028588 0.05106', '21 0.361653 0.555677 0.020427 0.020474', '13 0.570326 0.618276 0.020154 0.020306', '27 0.5526 0.804512 0.020365 0.020399', '0 0.341492 0.667765 0.020373 0.020405', '28 0.59561 0.770629 0.020603 0.020422', '1 0.318555 0.562075 0.020329 0.020369', '2 0.314241 0.602109 0.020429 0.020382', '9 0.585931 0.637404 0.020263 0.020441', '18 0.58936 0.620133 0.02005 0.019953', '14 0.561055 0.612708 0.021533 0.020557']"
Fortuner,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-19_08-12-52/CAMERA_1.jpg,CAMERA_1.jpg,22,"[0, 1, 2, 4, 6, 8, 9, 10, 13, 14, 15, 16, 17, 18, 21, 22, 23, 24, 25, 26, 27, 28]",8,"['8 0.598889 0.698148 0.048513 0.082665', '1 0.316695 0.575169 0.020632 0.020284', '22 0.584824 0.61579 0.020377 0.020579', '15 0.357961 0.597917 0.020159 0.019478', '26 0.372514 0.734423 0.019973 0.020375', '6 0.535646 0.591792 0.029461 0.034739', '17 0.50875 0.558482 0.020436 0.021092', '24 0.614907 0.784462 0.02004 0.020126', '23 0.558587 0.550583 0.020258 0.020989', '10 0.57752 0.725514 0.020265 0.02019', '27 0.553013 0.82519 0.019921 0.020121', '21 0.36083 0.570186 0.020853 0.021494', '2 0.311578 0.617676 0.02052 0.020476', '0 0.339497 0.685413 0.020484 0.020609', '9 0.586907 0.655562 0.020611 0.020116', '16 0.420266 0.546637 0.020299 0.020553', '4 0.558259 0.870463 0.027627 0.049395', '14 0.561662 0.631293 0.019968 0.020106', '28 0.596416 0.79007 0.020243 0.020338', '18 0.590149 0.637088 0.020589 0.020633', '25 0.355648 0.827938 0.019661 0.019714', '13 0.570896 0.636193 0.020308 0.019845']"
Innvova,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-18_16-00-07/CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",28,"['28 0.558623 0.539392 0.021046 0.021266', '6 0.356346 0.716596 0.019161 0.019944', '2 0.5551 0.864617 0.030561 0.059092', '7 0.307962 0.690059 0.020907 0.021294', '4 0.532373 0.590551 0.029296 0.033408', '9 0.557485 0.627261 0.02119 0.021349', '5 0.346915 0.645445 0.019267 0.018967', '8 0.33438 0.68881 0.046028 0.083388', '0 0.593265 0.686355 0.020323 0.020723', '26 0.369818 0.729574 0.019486 0.020932', '11 0.359058 0.570185 0.019831 0.019849', '18 0.590207 0.784228 0.022575 0.022703', '19 0.583573 0.612455 0.019874 0.02034', '3 0.617002 0.621805 0.019615 0.043309', '25 0.353674 0.825462 0.018123 0.019722', '20 0.348997 0.530931 0.019827 0.019849', '24 0.611917 0.780332 0.020469 0.020552', '12 0.418548 0.544258 0.019302 0.020048', '27 0.436625 0.504894 0.01981 0.019899', '13 0.505781 0.555 0.020446 0.02015', '22 0.493602 0.5031 0.019101 0.018675', '10 0.56768 0.633057 0.019343 0.019638', '21 0.423637 0.502217 0.019305 0.019802', '23 0.571697 0.51997 0.019701 0.02013', '16 0.539296 0.679725 0.019064 0.019987', '14 0.587994 0.634788 0.019985 0.02046']"
Innvova,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-19_02-05-43/CAMERA_1.jpg,CAMERA_1.jpg,25,"[0, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",7,"['7 0.307242 0.694696 0.019222 0.019205', '4 0.533022 0.596027 0.028433 0.034304', '21 0.422537 0.506417 0.019399 0.019692', '23 0.570342 0.526634 0.019981 0.020287', '8 0.334207 0.693186 0.042921 0.080882', '26 0.369504 0.736132 0.019977 0.020438', '22 0.492442 0.510053 0.019576 0.019536', '19 0.581387 0.618379 0.02047 0.020993', '0 0.5921 0.693883 0.019957 0.020214', '11 0.358368 0.575002 0.019899 0.019967', '20 0.34892 0.53661 0.020506 0.020385', '13 0.505669 0.561904 0.020832 0.020546', '16 0.538474 0.683944 0.019469 0.020133', '14 0.586913 0.637884 0.0204 0.020754', '3 0.615077 0.626577 0.020615 0.052061', '25 0.353269 0.83001 0.019581 0.022077', '10 0.567393 0.637648 0.020496 0.021386', '27 0.435678 0.508907 0.019879 0.019854', '12 0.41802 0.54904 0.020845 0.02075', '5 0.346814 0.653193 0.019548 0.019895', '24 0.610896 0.784659 0.020523 0.020549', '2 0.553941 0.873291 0.028631 0.055996', '28 0.557597 0.546565 0.019942 0.020158', '18 0.592577 0.790164 0.020869 0.023623', '9 0.558325 0.631478 0.020028 0.019611']"
Fortuner,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-18_20-39-11/CAMERA_1.jpg,CAMERA_1.jpg,20,"[0, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 22, 24, 25, 26, 27, 28]",9,"['9 0.345885 0.649786 0.01976 0.01978', '12 0.333096 0.692482 0.046814 0.084441', '6 0.532081 0.591241 0.029089 0.034911', '11 0.30619 0.693294 0.020397 0.020012', '4 0.552973 0.861882 0.028165 0.050957', '24 0.610335 0.783183 0.020401 0.020298', '15 0.356924 0.572801 0.020157 0.019934', '22 0.580378 0.617197 0.020393 0.020188', '17 0.504412 0.557712 0.020557 0.01964', '28 0.592705 0.786716 0.020171 0.020335', '27 0.548833 0.823273 0.0198 0.019839', '26 0.369281 0.733923 0.019914 0.01998', '14 0.566463 0.636359 0.020727 0.020635', '10 0.355042 0.720546 0.020251 0.020131', '25 0.352281 0.829403 0.02013 0.020247', '0 0.590921 0.689496 0.020293 0.020306', '18 0.585882 0.638203 0.020508 0.020641', '5 0.615475 0.632256 0.020761 0.040765', '13 0.556277 0.630987 0.019946 0.019733', '16 0.416569 0.547985 0.020457 0.01999']"
Fortuner,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-18_23-31-26/CAMERA_1.jpg,CAMERA_1.jpg,20,"[0, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 22, 24, 25, 26, 27, 28]",10,"['10 0.358017 0.711019 0.020289 0.019847', '6 0.534748 0.58468 0.029168 0.035689', '9 0.349244 0.640826 0.019633 0.019687', '16 0.42057 0.538843 0.020168 0.020566', '17 0.506941 0.550283 0.020829 0.020934', '11 0.309621 0.683249 0.019842 0.01976', '4 0.555093 0.853219 0.027803 0.05063', '14 0.568614 0.628047 0.020141 0.020558', '28 0.594027 0.780428 0.020339 0.02032', '26 0.371828 0.725044 0.020333 0.020523', '12 0.336371 0.682775 0.046415 0.085132', '13 0.560177 0.623838 0.020329 0.020688', '15 0.361114 0.563254 0.01992 0.020413', '27 0.55092 0.815946 0.019859 0.019664', '18 0.588281 0.629465 0.020003 0.019934', '24 0.611862 0.77526 0.01981 0.020008', '25 0.354961 0.819488 0.019648 0.019451', '5 0.616897 0.625612 0.020815 0.042916', '22 0.583281 0.608781 0.020524 0.020631', '0 0.592785 0.682238 0.020275 0.02017']"
Innvova,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-19_01-52-34/CAMERA_1.jpg,CAMERA_1.jpg,24,"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",4,"['4 0.534355 0.590198 0.026379 0.031467', '6 0.360212 0.71351 0.019956 0.019404', '20 0.352935 0.531826 0.019641 0.020354', '8 0.338886 0.684672 0.043186 0.079811', '9 0.558618 0.626212 0.02003 0.020508', '0 0.592465 0.684688 0.019354 0.019314', '27 0.438745 0.506309 0.020154 0.020069', '13 0.507366 0.556657 0.01968 0.020192', '1 0.556794 0.859042 0.02723 0.044511', '26 0.374096 0.726868 0.019905 0.020115', '21 0.426268 0.503669 0.019316 0.020006', '5 0.35146 0.644993 0.020206 0.020451', '7 0.312223 0.68536 0.019151 0.019155', '10 0.570086 0.631788 0.019599 0.019838', '19 0.582983 0.612943 0.019559 0.020359', '24 0.6114 0.776086 0.018919 0.019237', '22 0.495233 0.506931 0.019571 0.019761', '11 0.362567 0.570068 0.019984 0.019923', '12 0.421771 0.546156 0.020083 0.020211', '25 0.357863 0.821428 0.01953 0.020674', '17 0.594333 0.781299 0.019477 0.019475', '3 0.616133 0.619385 0.019755 0.045946', '28 0.559899 0.541881 0.019948 0.020046', '23 0.571999 0.522387 0.01994 0.020877']"
Innvova,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-18_21-40-44/CAMERA_1.jpg,CAMERA_1.jpg,24,"[0, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 23, 24, 26, 27, 28]",28,"['28 0.560719 0.531422 0.019954 0.02077', '4 0.534974 0.579058 0.028913 0.0341', '8 0.337912 0.674659 0.044991 0.080964', '21 0.426679 0.491723 0.019244 0.019782', '26 0.373576 0.717444 0.019771 0.019389', '19 0.583692 0.60103 0.020023 0.019819', '22 0.495618 0.49472 0.020051 0.019988', '23 0.572827 0.511384 0.019846 0.019995', '10 0.570339 0.620258 0.018805 0.021241', '0 0.594024 0.674415 0.019686 0.020085', '7 0.311432 0.675456 0.019782 0.01933', '11 0.36197 0.557342 0.019859 0.020476', '3 0.617066 0.609395 0.019571 0.04964', '27 0.43941 0.494504 0.019961 0.019864', '16 0.541834 0.665983 0.019888 0.029098', '9 0.56076 0.614618 0.020222 0.020303', '12 0.421558 0.533482 0.02046 0.021309', '14 0.588555 0.620561 0.019678 0.020134', '2 0.556917 0.850887 0.027728 0.050074', '6 0.359769 0.701817 0.019296 0.019204', '20 0.352239 0.520183 0.019742 0.019989', '18 0.594992 0.770533 0.019829 0.022191', '13 0.508174 0.546569 0.0211 0.020374', '24 0.612763 0.765232 0.019958 0.020766']"
Fortuner,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-18_21-02-21/CAMERA_1.jpg,CAMERA_1.jpg,23,"[0, 1, 2, 4, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 21, 22, 23, 24, 25, 26, 27, 28]",8,"['8 0.595643 0.69585 0.049178 0.083746', '17 0.506053 0.557393 0.020428 0.020216', '26 0.370801 0.733832 0.019889 0.02009', '23 0.555854 0.549199 0.019987 0.019858', '24 0.611799 0.783191 0.02036 0.020058', '6 0.532475 0.592034 0.028931 0.034688', '25 0.354581 0.828748 0.02073 0.020822', '22 0.582371 0.615011 0.020261 0.020548', '15 0.356423 0.600689 0.020199 0.020275', '1 0.315622 0.578699 0.021277 0.021357', '21 0.358537 0.572029 0.020088 0.01989', '9 0.583654 0.65441 0.020308 0.020138', '27 0.550029 0.822899 0.020395 0.020698', '14 0.55889 0.629486 0.020447 0.020917', '28 0.594247 0.788149 0.020396 0.020188', '0 0.33806 0.686033 0.020511 0.020588', '4 0.557092 0.868593 0.028545 0.050328', '2 0.309891 0.620633 0.020144 0.020464', '11 0.623702 0.698231 0.019744 0.020036', '13 0.568998 0.6349 0.019228 0.019545', '10 0.574376 0.724123 0.019427 0.020008', '16 0.417934 0.54787 0.019992 0.020551', '18 0.587375 0.63569 0.02013 0.01945']"
Fortuner,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-19_01-17-57/CAMERA_1.jpg,CAMERA_1.jpg,23,"[0, 1, 2, 4, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 21, 22, 23, 24, 25, 26, 27, 28]",8,"['8 0.596083 0.693912 0.048239 0.079557', '26 0.370498 0.733689 0.019997 0.020091', '11 0.623478 0.697692 0.019882 0.019979', '1 0.31579 0.576908 0.02135 0.021168', '25 0.354064 0.828849 0.020408 0.020358', '24 0.612135 0.78364 0.020446 0.020266', '21 0.358558 0.571212 0.020225 0.020351', '15 0.355898 0.599603 0.020322 0.019834', '23 0.556177 0.548184 0.020144 0.020379', '6 0.53214 0.591693 0.028798 0.034265', '22 0.581543 0.614792 0.020358 0.020363', '9 0.583121 0.654955 0.019877 0.019949', '14 0.558391 0.629019 0.020356 0.0208', '17 0.505575 0.557281 0.020969 0.021068', '2 0.309245 0.620998 0.019995 0.020888', '0 0.33754 0.68582 0.020917 0.020773', '28 0.593841 0.787317 0.020595 0.020305', '27 0.549909 0.823591 0.020565 0.020799', '16 0.417828 0.547461 0.020703 0.02112', '4 0.55588 0.870965 0.027367 0.047444', '10 0.57416 0.723832 0.019861 0.020513', '13 0.567224 0.634908 0.019395 0.019929', '18 0.586702 0.635699 0.019716 0.019592']"
Fortuner,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-19_02-30-59/CAMERA_1.jpg,CAMERA_1.jpg,22,"[0, 1, 2, 4, 6, 8, 9, 10, 11, 13, 14, 16, 17, 18, 21, 22, 23, 24, 25, 26, 27, 28]",11,"['11 0.618502 0.68586 0.020411 0.019858', '8 0.59053 0.686 0.048419 0.082755', '14 0.554258 0.61897 0.02034 0.02008', '18 0.582913 0.624979 0.019905 0.020022', '6 0.528698 0.58228 0.029646 0.034355', '23 0.552049 0.539986 0.019724 0.020395', '9 0.579148 0.643976 0.020186 0.019301', '17 0.50163 0.547121 0.02048 0.020647', '16 0.415124 0.536387 0.020717 0.020899', '28 0.588697 0.774615 0.020545 0.020209', '4 0.551608 0.855307 0.027524 0.049222', '21 0.355306 0.56106 0.020514 0.020185', '24 0.606244 0.769249 0.019855 0.019695', '25 0.35138 0.816478 0.019826 0.019899', '10 0.569999 0.712128 0.019954 0.020335', '13 0.564055 0.624552 0.020238 0.020705', '22 0.57733 0.605215 0.019667 0.019697', '0 0.334611 0.673315 0.020072 0.02076', '1 0.31225 0.566064 0.020522 0.020285', '2 0.307143 0.609124 0.019768 0.020267', '26 0.366256 0.721754 0.019327 0.019504', '27 0.545546 0.809997 0.020354 0.020646']"
Innvova,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-18_23-47-50/CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",18,"['4 0.53333 0.594108 0.028823 0.032842', '7 0.30698 0.692303 0.019397 0.019208', '5 0.346298 0.650412 0.019386 0.019869', '21 0.422163 0.505038 0.019727 0.020452', '11 0.357988 0.57312 0.020028 0.019935', '22 0.492057 0.50766 0.019739 0.019555', '19 0.582296 0.615254 0.020397 0.020716', '0 0.592058 0.690483 0.020102 0.020624', '13 0.505056 0.559392 0.020934 0.02104', '26 0.369929 0.73489 0.019472 0.020483', '8 0.333174 0.692409 0.045464 0.083471', '20 0.347704 0.534512 0.020169 0.020549', '9 0.558878 0.630527 0.020038 0.020331', '23 0.570352 0.524262 0.020483 0.020967', '24 0.611045 0.783427 0.020061 0.020472', '25 0.353319 0.830156 0.019596 0.020718', '27 0.435377 0.507745 0.019986 0.02024', '16 0.538827 0.681222 0.020197 0.036214', '12 0.417833 0.547916 0.020668 0.020857', '3 0.616232 0.624042 0.020528 0.051003', '14 0.587551 0.635566 0.020731 0.020834', '2 0.554508 0.865865 0.024234 0.042098', '6 0.355506 0.720127 0.019808 0.019626', '18 0.592891 0.780257 0.020461 0.039328', '10 0.568563 0.635794 0.019374 0.020189', '18 0.592768 0.7881 0.020178 0.024123']"
Fortuner,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-18_22-21-22/CAMERA_1.jpg,CAMERA_1.jpg,23,"[0, 1, 2, 4, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 21, 22, 23, 24, 25, 26, 27, 28]",11,"['11 0.623125 0.692165 0.01948 0.019498', '16 0.421428 0.541807 0.020156 0.020674', '8 0.595806 0.690632 0.048373 0.082683', '28 0.59278 0.780649 0.020199 0.019798', '4 0.556033 0.858368 0.025941 0.046881', '25 0.356655 0.818725 0.019491 0.019303', '13 0.568037 0.628644 0.020004 0.020306', '24 0.610894 0.774359 0.019971 0.019888', '14 0.559096 0.62256 0.019545 0.019609', '6 0.532939 0.587454 0.029418 0.034536', '17 0.507435 0.552214 0.020134 0.020402', '27 0.550149 0.815161 0.019746 0.019957', '9 0.584018 0.648305 0.019845 0.01925', '15 0.359829 0.593006 0.020645 0.020455', '26 0.37281 0.725123 0.019104 0.019346', '10 0.574552 0.716828 0.02024 0.019983', '21 0.362333 0.56462 0.020681 0.020506', '1 0.318787 0.570822 0.019964 0.020112', '22 0.582263 0.611174 0.020394 0.020506', '2 0.314509 0.611814 0.020289 0.020596', '18 0.58771 0.63069 0.019246 0.01955', '23 0.556692 0.546284 0.019958 0.019961', '0 0.341722 0.676089 0.020201 0.020065']"
Fortuner,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-19_00-51-55/CAMERA_1.jpg,CAMERA_1.jpg,23,"[0, 1, 2, 3, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",20,"['20 0.592645 0.777906 0.019619 0.01967', '11 0.622833 0.688387 0.019536 0.019806', '24 0.610367 0.771595 0.020247 0.020073', '8 0.595688 0.686583 0.04815 0.081032', '6 0.532757 0.584564 0.029025 0.034609', '26 0.372105 0.720878 0.019298 0.019358', '21 0.3619 0.562797 0.019988 0.020301', '13 0.568916 0.626577 0.019918 0.020051', '15 0.359545 0.591187 0.020124 0.020646', '18 0.588046 0.62789 0.0195 0.019797', '9 0.583883 0.645491 0.019769 0.019499', '25 0.355978 0.815969 0.019563 0.019426', '14 0.559792 0.621491 0.019958 0.020031', '16 0.420556 0.539016 0.020323 0.02042', '0 0.34068 0.6731 0.020127 0.020571', '10 0.574409 0.713749 0.019444 0.019486', '17 0.507151 0.54926 0.020392 0.020609', '19 0.539294 0.669113 0.019451 0.019577', '22 0.582418 0.608715 0.020027 0.020437', '2 0.313333 0.608593 0.020093 0.020269', '3 0.555518 0.85245 0.028208 0.051425', '1 0.318131 0.567745 0.019541 0.019645', '23 0.556619 0.542902 0.019846 0.020068']"
Fortuner,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-18_20-14-02/CAMERA_1.jpg,CAMERA_1.jpg,20,"[0, 4, 5, 6, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 22, 24, 25, 26, 27, 28]",6,"['6 0.534402 0.586098 0.029148 0.035492', '14 0.567751 0.628346 0.020797 0.020601', '11 0.311161 0.683267 0.020491 0.020607', '17 0.507205 0.552901 0.02057 0.020847', '10 0.359221 0.71007 0.01994 0.019985', '9 0.351233 0.641392 0.019909 0.020014', '13 0.558647 0.624344 0.020469 0.02099', '4 0.554284 0.8526 0.028522 0.050311', '18 0.588631 0.629517 0.02005 0.01942', '27 0.550409 0.814825 0.020176 0.020003', '22 0.583129 0.609961 0.020835 0.020486', '28 0.593602 0.778911 0.020229 0.020102', '5 0.617159 0.628164 0.020033 0.035087', '12 0.338186 0.682832 0.046178 0.084293', '25 0.355523 0.817997 0.01993 0.019545', '15 0.361893 0.565417 0.020003 0.020005', '16 0.420885 0.540347 0.019833 0.02003', '24 0.610452 0.774179 0.019811 0.02002', '26 0.372365 0.724715 0.019286 0.019392', '0 0.591931 0.682101 0.020316 0.020351']"
Fortuner,/home/pcsistem/DevelopmentApp/AI Common App/ai-training/datasets/Welding-Confirmation-P1-ubc-new/camera_5/newImage/datacamera/2025-06-19_01-35-34/CAMERA_1.jpg,CAMERA_1.jpg,23,"[0, 1, 2, 4, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 21, 22, 23, 24, 25, 26, 27, 28]",8,"['8 0.598846 0.700509 0.049291 0.083609', '11 0.627184 0.702388 0.020572 0.019963', '1 0.316731 0.578675 0.020846 0.020768', '25 0.355763 0.8307 0.019803 0.019858', '23 0.559109 0.55199 0.020505 0.020701', '26 0.372536 0.736021 0.01982 0.020426', '15 0.358384 0.60088 0.020668 0.020782', '6 0.53494 0.594049 0.029749 0.034811', '17 0.507584 0.558939 0.021143 0.020784', '21 0.360753 0.57198 0.020466 0.020647', '24 0.614097 0.786828 0.020237 0.020158', '22 0.584853 0.617692 0.020765 0.020249', '27 0.552902 0.828212 0.020604 0.020263', '28 0.596745 0.791606 0.02053 0.021035', '4 0.559527 0.873178 0.029303 0.050306', '10 0.577508 0.727151 0.019853 0.020192', '2 0.312058 0.620455 0.020322 0.020665', '0 0.340025 0.686988 0.020464 0.020699', '9 0.586629 0.658316 0.020526 0.020162', '18 0.590482 0.638784 0.020551 0.020858', '13 0.570494 0.636219 0.020903 0.020786', '14 0.56109 0.630669 0.020281 0.020173', '16 0.420852 0.546953 0.020542 0.02071']"
