Model,Path Gambar,Nama File,Jumlah Objek,Kelas Unik,Kelas Dominan,Label YOLO Format,Path Txt
Innova,E:\24_1_Juli_dataset\2025-06-25_07-41-45\CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",9,"['9 0.557314 0.628122 0.023283 0.02346', '11 0.358227 0.570579 0.023325 0.022758', '19 0.579887 0.613237 0.022506 0.022314', '12 0.417931 0.546011 0.023027 0.023435', '23 0.5695 0.523526 0.02334 0.022969', '8 0.334752 0.687939 0.04561 0.082411', '3 0.614733 0.622238 0.023574 0.051319', '4 0.531871 0.59183 0.028732 0.032911', '20 0.348566 0.532838 0.023451 0.023767', '26 0.370305 0.729103 0.023371 0.0237', '28 0.556615 0.543397 0.023169 0.022773', '24 0.6095 0.779239 0.02259 0.022479', '22 0.492139 0.506208 0.023491 0.023794', '6 0.356215 0.714537 0.023343 0.023119', '5 0.347432 0.646447 0.022608 0.022616', '13 0.505071 0.558065 0.0235 0.023827', '21 0.422948 0.503834 0.023484 0.02355', '27 0.435723 0.506345 0.023492 0.023619', '7 0.30838 0.688199 0.023552 0.023673', '10 0.567161 0.632137 0.022717 0.022603', '2 0.553456 0.862366 0.026996 0.04886', '0 0.590335 0.686966 0.022967 0.023581', '25 0.353751 0.823876 0.023642 0.023271', '18 0.591802 0.783001 0.023319 0.02352', '16 0.537575 0.678377 0.023329 0.034712', '14 0.58574 0.632895 0.023309 0.022909']",E:\24_1_Juli_dataset\2025-06-25_07-41-45\CAMERA_1.txt
Innova,E:\24_1_Juli_dataset\2025-06-25_07-28-14\CAMERA_1.jpg,CAMERA_1.jpg,27,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",18,"['10 0.570502 0.640982 0.023529 0.02394', '8 0.335579 0.696284 0.046602 0.083785', '12 0.420141 0.552179 0.023932 0.023894', '19 0.584474 0.621358 0.022944 0.02335', '20 0.349726 0.538112 0.022831 0.023021', '9 0.560165 0.63592 0.023183 0.023963', '11 0.35999 0.576823 0.02334 0.022943', '4 0.534975 0.599104 0.029004 0.032937', '28 0.560324 0.549712 0.023193 0.023385', '23 0.572966 0.530235 0.022931 0.022888', '14 0.590297 0.64133 0.023563 0.023386', '3 0.618568 0.631753 0.02334 0.050505', '22 0.494934 0.512357 0.023097 0.023275', '6 0.357301 0.723545 0.023412 0.02322', '26 0.371487 0.739449 0.023112 0.023086', '2 0.556675 0.872043 0.024162 0.042557', '7 0.308893 0.696393 0.022779 0.023489', '27 0.438868 0.51235 0.023694 0.023965', '5 0.348768 0.654694 0.023343 0.022963', '21 0.425522 0.509631 0.023186 0.023649', '0 0.594295 0.696308 0.02384 0.023669', '16 0.54125 0.687925 0.023183 0.03721', '13 0.508709 0.563888 0.023129 0.023066', '24 0.612996 0.789886 0.022361 0.02204', '25 0.355175 0.834689 0.023484 0.02352', '18 0.594748 0.784529 0.023205 0.043302', '18 0.59556 0.792137 0.022296 0.027809']",E:\24_1_Juli_dataset\2025-06-25_07-28-14\CAMERA_1.txt
Innova,E:\24_1_Juli_dataset\2025-06-25_06-02-37\CAMERA_1.jpg,CAMERA_1.jpg,27,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",18,"['8 0.334288 0.669973 0.046146 0.082026', '24 0.607185 0.758138 0.023122 0.023358', '12 0.417099 0.531442 0.023353 0.023574', '28 0.554837 0.527245 0.022977 0.023131', '11 0.358709 0.555273 0.02305 0.02276', '20 0.348234 0.518719 0.022771 0.022998', '23 0.567696 0.507426 0.023372 0.023616', '3 0.612318 0.605785 0.022727 0.050363', '19 0.579384 0.59584 0.023084 0.022724', '4 0.530568 0.574936 0.028528 0.033294', '26 0.36947 0.710982 0.02352 0.023758', '10 0.565303 0.615177 0.022697 0.022648', '14 0.584472 0.616258 0.023016 0.022798', '21 0.422409 0.488988 0.022875 0.02318', '5 0.347268 0.63 0.023476 0.023604', '22 0.490801 0.491315 0.023438 0.023152', '7 0.30799 0.66998 0.023131 0.023815', '6 0.355851 0.696782 0.023257 0.02293', '2 0.552914 0.841146 0.025206 0.041897', '27 0.435105 0.491511 0.023503 0.023348', '9 0.555697 0.609961 0.022817 0.022586', '13 0.504295 0.543041 0.023208 0.023312', '16 0.53659 0.659633 0.023449 0.036151', '0 0.589013 0.668812 0.023242 0.023524', '18 0.590022 0.7623 0.02325 0.026191', '25 0.353236 0.805504 0.022939 0.02339', '18 0.590111 0.754169 0.023539 0.04232']",E:\24_1_Juli_dataset\2025-06-25_06-02-37\CAMERA_1.txt
Innova,E:\24_1_Juli_dataset\2025-06-25_05-35-26\CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",10,"['10 0.565539 0.629936 0.023917 0.024091', '28 0.555721 0.539958 0.022291 0.022937', '8 0.334084 0.685011 0.042262 0.079519', '11 0.358028 0.568106 0.023075 0.023281', '23 0.568039 0.520639 0.02318 0.02379', '15 0.536736 0.674845 0.024049 0.024652', '9 0.556099 0.625437 0.023897 0.023997', '26 0.369064 0.727848 0.023719 0.023646', '14 0.584605 0.630288 0.023779 0.023753', '25 0.353164 0.822424 0.023314 0.023475', '19 0.579744 0.610222 0.023935 0.023446', '24 0.608486 0.777473 0.022932 0.023241', '5 0.346982 0.645052 0.023299 0.02333', '3 0.612606 0.616495 0.023086 0.046417', '7 0.306944 0.686188 0.023594 0.023754', '20 0.347863 0.530531 0.022704 0.023008', '4 0.531416 0.588177 0.027095 0.032746', '22 0.491565 0.504055 0.023515 0.023637', '17 0.590742 0.782103 0.023466 0.023795', '13 0.504757 0.555097 0.023664 0.023724', '6 0.355017 0.712991 0.023201 0.023077', '27 0.435259 0.50468 0.023194 0.023062', '12 0.417256 0.5437 0.023733 0.023996', '21 0.422077 0.502096 0.023399 0.02338', '0 0.590721 0.68426 0.023644 0.02378', '1 0.554342 0.856525 0.028567 0.042609']",E:\24_1_Juli_dataset\2025-06-25_05-35-26\CAMERA_1.txt
Innova,E:\24_1_Juli_dataset\2025-06-25_05-33-27\CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",10,"['10 0.57043 0.637752 0.023565 0.023417', '8 0.334862 0.69127 0.04559 0.08367', '12 0.419821 0.547543 0.024017 0.023998', '23 0.572729 0.526103 0.022902 0.022835', '19 0.583888 0.617881 0.022959 0.023274', '25 0.35357 0.830644 0.023071 0.023669', '3 0.619076 0.626145 0.023739 0.051806', '24 0.613176 0.787208 0.023719 0.024039', '11 0.359392 0.572743 0.023206 0.022926', '28 0.560247 0.54623 0.023455 0.023515', '4 0.534941 0.59481 0.029177 0.03546', '14 0.589429 0.638406 0.023142 0.023342', '20 0.349513 0.533991 0.023367 0.023666', '5 0.3479 0.650666 0.023025 0.023278', '26 0.370814 0.734149 0.023547 0.023711', '18 0.594886 0.790272 0.023803 0.02433', '2 0.555495 0.871616 0.028704 0.053826', '16 0.540426 0.68274 0.023359 0.023559', '27 0.437841 0.508453 0.023565 0.023201', '7 0.307636 0.691573 0.023423 0.023978', '22 0.494703 0.507962 0.023671 0.023839', '21 0.424611 0.50532 0.022868 0.023194', '9 0.560415 0.631998 0.023779 0.024149', '6 0.356368 0.719725 0.024009 0.023794', '13 0.50701 0.560028 0.023301 0.023553', '0 0.594135 0.692538 0.023701 0.023741']",E:\24_1_Juli_dataset\2025-06-25_05-33-27\CAMERA_1.txt
Innova,E:\24_1_Juli_dataset\2025-06-25_05-14-03\CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",28,"['28 0.557129 0.539092 0.023332 0.023318', '10 0.566739 0.628847 0.023159 0.023861', '23 0.570072 0.5197 0.023747 0.023455', '12 0.418879 0.541806 0.023508 0.023524', '24 0.607964 0.774589 0.022867 0.022933', '19 0.581201 0.610027 0.023328 0.023451', '8 0.335384 0.680886 0.043447 0.08181', '9 0.556754 0.624105 0.023529 0.023274', '11 0.360744 0.565452 0.022928 0.02281', '3 0.613788 0.618704 0.023031 0.051484', '25 0.353398 0.816472 0.022949 0.023665', '14 0.586263 0.629824 0.023196 0.023644', '4 0.53241 0.587195 0.028528 0.035021', '22 0.493224 0.50183 0.0232 0.023751', '26 0.370248 0.723875 0.02316 0.022933', '20 0.350764 0.527729 0.022854 0.023132', '18 0.590188 0.77885 0.023191 0.023594', '2 0.552216 0.858796 0.028579 0.053141', '6 0.356216 0.708703 0.023259 0.023079', '16 0.537772 0.673459 0.023041 0.024125', '7 0.308863 0.681727 0.022881 0.023335', '5 0.348499 0.641157 0.023179 0.023281', '13 0.505733 0.554391 0.02345 0.023586', '0 0.590495 0.68243 0.022961 0.022913', '27 0.437147 0.502974 0.024305 0.023686', '21 0.423843 0.499575 0.023142 0.023634']",E:\24_1_Juli_dataset\2025-06-25_05-14-03\CAMERA_1.txt
Innova,E:\24_1_Juli_dataset\2025-06-25_04-36-46\CAMERA_1.jpg,CAMERA_1.jpg,25,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 23, 24, 26, 27, 28]",10,"['10 0.564096 0.623195 0.023843 0.023605', '11 0.356986 0.561863 0.023424 0.023365', '8 0.331858 0.677307 0.043306 0.080726', '28 0.555071 0.533916 0.023499 0.023524', '23 0.567416 0.514418 0.023366 0.023669', '24 0.606607 0.768703 0.0235 0.023366', '12 0.415685 0.536978 0.023042 0.023555', '19 0.577888 0.603571 0.023325 0.023129', '26 0.367295 0.720803 0.023516 0.02366', '21 0.41992 0.494919 0.023243 0.023888', '4 0.529527 0.582265 0.028188 0.035847', '9 0.554626 0.618933 0.023173 0.023832', '14 0.583455 0.623696 0.023413 0.023794', '3 0.611983 0.611657 0.023404 0.051304', '2 0.550181 0.854292 0.028197 0.051914', '27 0.432612 0.498098 0.023017 0.023132', '20 0.346056 0.523551 0.023431 0.023551', '18 0.588496 0.773107 0.02359 0.024201', '6 0.353151 0.705373 0.024013 0.023498', '16 0.534632 0.668306 0.023161 0.023977', '5 0.344606 0.637358 0.023472 0.023677', '22 0.48948 0.497336 0.023471 0.02367', '7 0.305026 0.67865 0.023226 0.023386', '0 0.587901 0.676162 0.023028 0.02315', '13 0.502251 0.548878 0.02371 0.023793']",E:\24_1_Juli_dataset\2025-06-25_04-36-46\CAMERA_1.txt
Innova,E:\24_1_Juli_dataset\2025-06-25_04-13-06\CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 23, 25, 26, 27, 28]",10,"['10 0.565817 0.628579 0.023187 0.023501', '28 0.555733 0.537301 0.023016 0.022772', '23 0.568555 0.518195 0.023215 0.023194', '19 0.579562 0.608466 0.023678 0.023976', '11 0.358269 0.564728 0.023047 0.022982', '8 0.333554 0.6828 0.043797 0.081246', '14 0.584724 0.62896 0.02327 0.023154', '12 0.41662 0.541048 0.023121 0.023223', '26 0.368648 0.725083 0.023532 0.022866', '9 0.555704 0.623878 0.023661 0.02332', '20 0.347574 0.527486 0.022865 0.023014', '25 0.352065 0.818728 0.023532 0.023853', '3 0.612942 0.615395 0.022924 0.047681', '4 0.531125 0.585906 0.027942 0.034569', '7 0.306201 0.68416 0.023644 0.024279', '6 0.354622 0.710329 0.02317 0.023324', '5 0.346267 0.642332 0.022948 0.023212', '2 0.552402 0.858489 0.026603 0.048048', '22 0.491461 0.500714 0.022923 0.023138', '13 0.503598 0.552157 0.023925 0.024497', '21 0.421806 0.498562 0.023314 0.023693', '27 0.434939 0.500988 0.023261 0.023018', '0 0.589489 0.682654 0.02327 0.023014', '16 0.537171 0.674101 0.022991 0.024157', '18 0.59168 0.780443 0.023982 0.023579', '1 0.552336 0.858479 0.026725 0.047451']",E:\24_1_Juli_dataset\2025-06-25_04-13-06\CAMERA_1.txt
Innova,E:\24_1_Juli_dataset\2025-06-25_04-11-34\CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",28,"['28 0.561095 0.54245 0.023442 0.023785', '8 0.335982 0.688483 0.045201 0.082232', '24 0.613895 0.783662 0.022855 0.022983', '19 0.585771 0.614746 0.023123 0.023103', '14 0.590515 0.635026 0.02328 0.023955', '4 0.535601 0.591848 0.028737 0.035064', '12 0.4208 0.545411 0.024277 0.024095', '25 0.355085 0.827619 0.023525 0.024144', '20 0.350702 0.532965 0.023428 0.023631', '18 0.59611 0.786999 0.023293 0.023479', '10 0.571013 0.634398 0.023918 0.02309', '11 0.360498 0.570891 0.023183 0.022721', '16 0.541558 0.679647 0.023301 0.023842', '3 0.619634 0.621852 0.023496 0.050298', '9 0.56102 0.629666 0.023463 0.024032', '26 0.371379 0.732616 0.023651 0.024049', '5 0.348918 0.647956 0.023322 0.023689', '2 0.556797 0.869504 0.028683 0.052324', '6 0.35734 0.716659 0.023703 0.023162', '27 0.439759 0.505836 0.023955 0.023861', '7 0.308637 0.688912 0.022781 0.023403', '21 0.425667 0.502513 0.023427 0.023591', '22 0.496034 0.505527 0.023487 0.023767', '13 0.507903 0.557601 0.023322 0.023915', '0 0.595186 0.689793 0.023662 0.02335', '23 0.573844 0.522952 0.02304 0.023047']",E:\24_1_Juli_dataset\2025-06-25_04-11-34\CAMERA_1.txt
Innova,E:\24_1_Juli_dataset\2025-06-25_03-55-43\CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",10,"['10 0.567167 0.619649 0.023057 0.023546', '8 0.334939 0.673958 0.042839 0.07924', '17 0.592158 0.770439 0.02298 0.023405', '23 0.569893 0.51058 0.023144 0.023668', '19 0.580846 0.60055 0.023167 0.02335', '24 0.609474 0.764468 0.022916 0.023325', '26 0.370028 0.716756 0.022861 0.023052', '28 0.557198 0.530023 0.023125 0.023478', '20 0.349346 0.520595 0.02298 0.023332', '12 0.417278 0.532995 0.023691 0.02322', '1 0.555592 0.84651 0.026339 0.043124', '9 0.5569 0.615229 0.023096 0.023589', '4 0.531885 0.577349 0.026627 0.033567', '6 0.356158 0.701752 0.023872 0.023434', '22 0.49215 0.4942 0.023168 0.023429', '11 0.359148 0.558939 0.023656 0.023744', '3 0.614016 0.606985 0.023892 0.047951', '21 0.423062 0.490982 0.023357 0.023577', '15 0.538296 0.663682 0.022884 0.023404', '13 0.505517 0.545299 0.023899 0.023696', '14 0.585981 0.620287 0.023586 0.02294', '7 0.308188 0.674819 0.022934 0.023327', '0 0.590984 0.673264 0.02266 0.022998', '27 0.436127 0.494899 0.023391 0.023396', '5 0.34755 0.633841 0.022539 0.023084', '25 0.353654 0.811489 0.022821 0.02288']",E:\24_1_Juli_dataset\2025-06-25_03-55-43\CAMERA_1.txt
Innova,E:\24_1_Juli_dataset\2025-06-25_03-52-32\CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",10,"['10 0.569517 0.62945 0.02341 0.023023', '8 0.338965 0.681167 0.043151 0.079902', '25 0.357365 0.818428 0.022731 0.022838', '19 0.58354 0.60892 0.022629 0.022997', '23 0.572585 0.520357 0.022815 0.022859', '17 0.59456 0.778755 0.023454 0.023342', '28 0.560462 0.539486 0.023171 0.023402', '12 0.421756 0.541785 0.023552 0.02317', '15 0.540702 0.672768 0.022722 0.02311', '14 0.588599 0.629203 0.022831 0.023316', '9 0.559773 0.624516 0.022568 0.023135', '24 0.612013 0.773684 0.023129 0.023352', '4 0.534807 0.586475 0.02663 0.032668', '3 0.616705 0.616094 0.023323 0.045285', '11 0.363387 0.566012 0.023142 0.02322', '5 0.351706 0.64207 0.022645 0.022864', '13 0.508367 0.55401 0.023359 0.023415', '1 0.55731 0.854365 0.026112 0.042742', '20 0.353339 0.528271 0.023119 0.02356', '22 0.495985 0.502625 0.023402 0.023228', '26 0.374417 0.724924 0.023279 0.023091', '6 0.35986 0.709587 0.022913 0.022889', '7 0.312366 0.682268 0.02302 0.023671', '0 0.592865 0.682477 0.022931 0.023348', '27 0.439406 0.50343 0.023853 0.023838', '21 0.42604 0.499585 0.023196 0.023399']",E:\24_1_Juli_dataset\2025-06-25_03-52-32\CAMERA_1.txt
Innova,E:\24_1_Juli_dataset\2025-06-25_03-49-33\CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",10,"['10 0.569608 0.628294 0.023665 0.023425', '19 0.58367 0.607958 0.022855 0.023424', '11 0.360914 0.564787 0.023057 0.023015', '25 0.355606 0.820145 0.023685 0.023855', '8 0.337104 0.68148 0.043365 0.081125', '15 0.53972 0.67264 0.022998 0.02337', '23 0.572227 0.518563 0.022918 0.023268', '28 0.559529 0.537323 0.023137 0.02307', '9 0.559665 0.623492 0.023159 0.023405', '14 0.588744 0.628702 0.02338 0.02369', '4 0.534356 0.585569 0.026805 0.033145', '17 0.594528 0.78048 0.023201 0.023555', '26 0.371787 0.724881 0.02322 0.022939', '12 0.420767 0.539962 0.023608 0.023398', '24 0.612038 0.775014 0.023361 0.023511', '13 0.507764 0.552591 0.023488 0.023834', '1 0.557379 0.855283 0.026574 0.043692', '3 0.616545 0.614234 0.023547 0.046438', '5 0.349873 0.642084 0.022926 0.023026', '22 0.495176 0.500781 0.023575 0.023677', '20 0.350978 0.52621 0.023211 0.023397', '7 0.310017 0.68248 0.022744 0.023645', '6 0.357838 0.710118 0.023015 0.023158', '0 0.593231 0.683031 0.023267 0.02373', '21 0.425468 0.498305 0.023163 0.024307', '27 0.438431 0.500737 0.023955 0.023841']",E:\24_1_Juli_dataset\2025-06-25_03-49-33\CAMERA_1.txt
Innova,E:\24_1_Juli_dataset\2025-06-25_03-34-21\CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",10,"['10 0.570529 0.638834 0.023136 0.024159', '8 0.336062 0.693017 0.0445 0.082286', '24 0.613267 0.787505 0.023643 0.023765', '23 0.573441 0.527218 0.022722 0.022611', '12 0.420154 0.549838 0.023594 0.02376', '19 0.584713 0.619879 0.023314 0.02336', '4 0.535224 0.597018 0.028913 0.0348', '28 0.560636 0.546682 0.02325 0.023367', '9 0.560158 0.634544 0.023742 0.023582', '20 0.35063 0.535204 0.022854 0.022946', '14 0.589594 0.64012 0.022849 0.023014', '11 0.360981 0.574973 0.023354 0.023038', '3 0.619146 0.627718 0.023498 0.048178', '5 0.34887 0.652254 0.022913 0.023301', '2 0.556247 0.872195 0.027634 0.051017', '16 0.540659 0.685026 0.023762 0.024199', '18 0.595214 0.790655 0.023413 0.023931', '0 0.594554 0.693699 0.023638 0.023883', '26 0.371376 0.735707 0.023466 0.023416', '22 0.495652 0.509932 0.023343 0.023625', '27 0.438546 0.510103 0.023567 0.023256', '25 0.35515 0.833737 0.023503 0.023707', '21 0.425049 0.507184 0.022929 0.02324', '7 0.308716 0.693036 0.022954 0.02343', '13 0.507667 0.561695 0.023484 0.023656', '6 0.357157 0.721829 0.023667 0.023166']",E:\24_1_Juli_dataset\2025-06-25_03-34-21\CAMERA_1.txt
Innova,E:\24_1_Juli_dataset\2025-06-25_03-19-48\CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",28,"['28 0.557545 0.540622 0.023436 0.023336', '11 0.357848 0.569284 0.02293 0.022536', '23 0.570345 0.521373 0.023366 0.023589', '9 0.557947 0.627506 0.023117 0.023671', '8 0.333215 0.688832 0.045628 0.083182', '10 0.568157 0.631817 0.022943 0.023579', '3 0.6162 0.620798 0.023724 0.052156', '4 0.53249 0.590629 0.02941 0.034254', '20 0.347835 0.531604 0.023125 0.023446', '5 0.346133 0.647 0.023281 0.023287', '18 0.592674 0.784413 0.023415 0.023856', '24 0.61066 0.780717 0.023404 0.023087', '26 0.369329 0.73144 0.023616 0.023359', '22 0.492616 0.50406 0.023433 0.023284', '6 0.355254 0.716383 0.023875 0.023552', '7 0.306417 0.689208 0.023171 0.023318', '19 0.582207 0.612526 0.022705 0.022845', '2 0.554142 0.865671 0.027903 0.050073', '0 0.591648 0.687577 0.022825 0.023407', '13 0.504998 0.555815 0.024046 0.024252', '27 0.434999 0.504782 0.022818 0.022937', '21 0.422473 0.502241 0.023562 0.023472', '14 0.587598 0.632223 0.02324 0.023183', '25 0.35207 0.826873 0.02357 0.023681', '12 0.417499 0.543936 0.023623 0.023935', '16 0.538024 0.677574 0.023166 0.028565']",E:\24_1_Juli_dataset\2025-06-25_03-19-48\CAMERA_1.txt
Innova,E:\24_1_Juli_dataset\2025-06-25_03-17-10\CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",28,"['28 0.556006 0.540668 0.023071 0.023307', '11 0.356958 0.569351 0.023145 0.022747', '9 0.55696 0.627488 0.023393 0.023888', '23 0.569281 0.521719 0.023957 0.024119', '8 0.331911 0.688645 0.0455 0.083847', '3 0.614715 0.621631 0.02347 0.051997', '10 0.566738 0.631963 0.02281 0.023729', '24 0.609115 0.781301 0.023424 0.023248', '4 0.531595 0.590453 0.028975 0.034195', '26 0.368048 0.731583 0.023625 0.023545', '20 0.346827 0.531376 0.0233 0.023579', '5 0.345271 0.646398 0.023819 0.02374', '19 0.580942 0.612534 0.022839 0.023029', '25 0.350702 0.826432 0.023627 0.023667', '2 0.552856 0.865614 0.027816 0.050845', '6 0.353697 0.716325 0.023813 0.023677', '7 0.304953 0.689319 0.02294 0.023395', '18 0.591254 0.784985 0.023309 0.023565', '22 0.491733 0.504086 0.0234 0.023201', '21 0.421085 0.502027 0.023004 0.023207', '27 0.433995 0.504984 0.023 0.02308', '0 0.590245 0.687355 0.022955 0.023456', '12 0.416075 0.54401 0.023503 0.023973', '13 0.503762 0.555477 0.02401 0.024109', '14 0.585946 0.632469 0.023373 0.022838', '16 0.537217 0.67804 0.023054 0.032922']",E:\24_1_Juli_dataset\2025-06-25_03-17-10\CAMERA_1.txt
Innova,E:\24_1_Juli_dataset\2025-06-25_02-31-16\CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",28,"['28 0.557763 0.541638 0.023699 0.023603', '11 0.357412 0.568792 0.023326 0.022913', '9 0.557561 0.627475 0.023284 0.024272', '23 0.57009 0.520923 0.023579 0.023765', '26 0.368706 0.731906 0.023374 0.023654', '8 0.332563 0.687947 0.045625 0.082811', '3 0.615366 0.621355 0.023049 0.050359', '4 0.532541 0.59027 0.028856 0.034918', '2 0.553134 0.866168 0.028499 0.052651', '19 0.580684 0.612704 0.023297 0.02306', '18 0.592045 0.784002 0.023528 0.023754', '24 0.609862 0.779636 0.023232 0.023167', '5 0.34577 0.646395 0.023513 0.023568', '25 0.351148 0.825867 0.023377 0.023696', '20 0.347484 0.530938 0.023212 0.023761', '6 0.354649 0.715231 0.023954 0.023722', '27 0.435511 0.503976 0.024093 0.023454', '7 0.305397 0.689015 0.023175 0.023581', '22 0.49179 0.503983 0.023584 0.023507', '21 0.422032 0.501754 0.02339 0.023437', '10 0.56775 0.632248 0.023581 0.023818', '0 0.591308 0.686777 0.022984 0.023686', '16 0.537711 0.67795 0.023228 0.023731', '12 0.416451 0.544032 0.023621 0.024039', '13 0.504971 0.555922 0.024133 0.024341', '14 0.587016 0.632807 0.023292 0.023157']",E:\24_1_Juli_dataset\2025-06-25_02-31-16\CAMERA_1.txt
Innova,E:\24_1_Juli_dataset\2025-06-24_23-27-42\CAMERA_1.jpg,CAMERA_1.jpg,26,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",10,"['10 0.570088 0.628958 0.022894 0.022891', '28 0.559841 0.538969 0.02302 0.022875', '23 0.572398 0.519875 0.023059 0.023439', '8 0.338527 0.682287 0.045347 0.082292', '14 0.588935 0.629524 0.022571 0.02311', '9 0.560326 0.623977 0.023179 0.023266', '12 0.421923 0.541376 0.023201 0.022868', '3 0.617882 0.618464 0.022728 0.050477', '19 0.584242 0.609919 0.022502 0.022718', '24 0.611842 0.77411 0.022822 0.022725', '4 0.535217 0.587573 0.028522 0.034402', '18 0.593988 0.778421 0.023311 0.023493', '11 0.363281 0.566052 0.022995 0.022934', '26 0.374035 0.72517 0.02295 0.022454', '20 0.35297 0.528704 0.022888 0.023477', '6 0.360081 0.709818 0.022906 0.022995', '2 0.555444 0.858517 0.027983 0.052739', '5 0.35164 0.641609 0.022914 0.022919', '25 0.357449 0.818499 0.023203 0.023502', '22 0.496274 0.503096 0.023445 0.023184', '16 0.540327 0.673653 0.023021 0.024629', '0 0.593729 0.681908 0.023004 0.023176', '13 0.508279 0.554648 0.023289 0.023676', '7 0.312067 0.682743 0.02338 0.023971', '27 0.43997 0.503197 0.02349 0.023479', '21 0.426921 0.499832 0.023093 0.023665']",E:\24_1_Juli_dataset\2025-06-24_23-27-42\CAMERA_1.txt
